Product_id,Product_name,Product_category,Remaining_Stocks,Reorder_quantity,Stock_status
2993,Product_1993,Household,1857,20,Medium
2994,Product_1994,Toys,2655,191,Full
2995,Product_1995,Household,2306,35,Full
2996,Product_1996,Household,773,281,Medium
2997,Product_1997,Household,364,155,Low
2998,Product_1998,Clothing,2250,175,Full
2999,Product_1999,Electronics,3608,16,Full
3000,Product_2000,Appliances,3436,94,Full
3001,Product_2001,Appliances,914,220,Medium
3002,Product_2002,Toys,1011,152,Medium
3003,Product_2003,Appliances,3409,58,Full
3004,Product_2004,Clothing,4821,47,Full
3005,Product_2005,Appliances,3431,116,Full
3006,Product_2006,Electronics,31,295,Low
3007,Product_2007,Clothing,1315,118,Medium
3008,Product_2008,Appliances,3520,53,Full
3009,Product_2009,Clothing,1933,133,Medium
3010,Product_2010,Household,800,39,Medium
3011,Product_2011,Electronics,3667,90,Full
3012,Product_2012,Clothing,2115,81,Full
3013,Product_2013,Clothing,4905,67,Full
3014,Product_2014,Appliances,4793,270,Full
3015,Product_2015,Electronics,2264,284,Full
3016,Product_2016,Household,2744,40,Full
3017,Product_2017,Appliances,4368,85,Full
3018,Product_2018,Appliances,2277,134,Full
3019,Product_2019,Electronics,3112,278,Full
3020,Product_2020,Household,2436,46,Full
3021,Product_2021,Household,1181,161,Medium
3022,Product_2022,Toys,1373,252,Medium
3023,Product_2023,Clothing,2282,189,Full
3024,Product_2024,Household,1134,158,Medium
3025,Product_2025,Clothing,4755,248,Full
3026,Product_2026,Toys,568,89,Medium
3027,Product_2027,Clothing,1441,44,Medium
3028,Product_2028,Clothing,674,57,Medium
3029,Product_2029,Electronics,199,137,Low
3030,Product_2030,Household,1973,166,Medium
3031,Product_2031,Clothing,1762,206,Medium
3032,Product_2032,Toys,4898,222,Full
3033,Product_2033,Appliances,3547,175,Full
3034,Product_2034,Electronics,981,221,Medium
3035,Product_2035,Appliances,935,235,Medium
3036,Product_2036,Household,3165,232,Full
3037,Product_2037,Toys,2086,145,Full
3038,Product_2038,Appliances,3764,102,Full
3039,Product_2039,Appliances,508,153,Medium
3040,Product_2040,Toys,2411,188,Full
3041,Product_2041,Clothing,877,108,Medium
3042,Product_2042,Appliances,2405,284,Full
3043,Product_2043,Appliances,4260,197,Full
3044,Product_2044,Electronics,1117,203,Medium
3045,Product_2045,Appliances,3336,36,Full
3046,Product_2046,Household,2948,256,Full
3047,Product_2047,Clothing,3996,172,Full
3048,Product_2048,Appliances,3784,217,Full
3049,Product_2049,Clothing,4846,219,Full
3050,Product_2050,Electronics,351,221,Low
3051,Product_2051,Clothing,3401,275,Full
3052,Product_2052,Household,898,93,Medium
3053,Product_2053,Clothing,928,190,Medium
3054,Product_2054,Household,1620,107,Medium
3055,Product_2055,Clothing,4739,289,Full
3056,Product_2056,Appliances,3769,159,Full
3057,Product_2057,Clothing,2228,165,Full
3058,Product_2058,Clothing,162,240,Low
3059,Product_2059,Household,550,152,Medium
3060,Product_2060,Clothing,4146,23,Full
3061,Product_2061,Toys,4896,133,Full
3062,Product_2062,Electronics,3756,227,Full
3063,Product_2063,Household,2855,100,Full
3064,Product_2064,Electronics,223,276,Low
3065,Product_2065,Appliances,3607,221,Full
3066,Product_2066,Clothing,2516,144,Full
3067,Product_2067,Household,1410,19,Medium
3068,Product_2068,Clothing,491,46,Low
3069,Product_2069,Clothing,4571,41,Full
3070,Product_2070,Electronics,1606,278,Medium
3071,Product_2071,Appliances,2339,112,Full
3072,Product_2072,Clothing,1324,212,Medium
3073,Product_2073,Toys,407,78,Low
3074,Product_2074,Toys,833,21,Medium
3075,Product_2075,Clothing,1058,82,Medium
3076,Product_2076,Household,118,229,Low
3077,Product_2077,Clothing,1391,168,Medium
3078,Product_2078,Appliances,4418,169,Full
3079,Product_2079,Appliances,409,197,Low
3080,Product_2080,Toys,2185,224,Full
3081,Product_2081,Toys,699,208,Medium
3082,Product_2082,Electronics,3439,263,Full
3083,Product_2083,Toys,4806,185,Full
3084,Product_2084,Clothing,3822,10,Full
3085,Product_2085,Household,1793,265,Medium
3086,Product_2086,Appliances,1236,83,Medium
3087,Product_2087,Toys,4495,181,Full
3088,Product_2088,Clothing,1428,206,Medium
3089,Product_2089,Electronics,353,180,Low
3090,Product_2090,Clothing,791,52,Medium
3091,Product_2091,Household,3166,119,Full
3092,Product_2092,Electronics,3739,185,Full
3093,Product_2093,Toys,1951,43,Medium
3094,Product_2094,Electronics,1315,296,Medium
3095,Product_2095,Electronics,4574,107,Full
3096,Product_2096,Appliances,4994,186,Full
3097,Product_2097,Clothing,67,234,Low
3098,Product_2098,Electronics,512,149,Medium
3099,Product_2099,Clothing,637,41,Medium
3100,Product_2100,Electronics,1608,240,Medium
3101,Product_2101,Appliances,941,93,Medium
3102,Product_2102,Household,4799,209,Full
3103,Product_2103,Clothing,1580,216,Medium
3104,Product_2104,Appliances,1148,178,Medium
3105,Product_2105,Appliances,4271,31,Full
3106,Product_2106,Electronics,1193,246,Medium
3107,Product_2107,Electronics,2126,198,Full
3108,Product_2108,Appliances,2911,276,Full
3109,Product_2109,Clothing,3696,134,Full
3110,Product_2110,Clothing,923,68,Medium
3111,Product_2111,Electronics,2856,116,Full
3112,Product_2112,Household,4721,220,Full
3113,Product_2113,Household,805,276,Medium
3114,Product_2114,Clothing,1496,193,Medium
3115,Product_2115,Clothing,4595,196,Full
3116,Product_2116,Toys,4295,50,Full
3117,Product_2117,Clothing,2148,295,Full
3118,Product_2118,Clothing,4731,263,Full
3119,Product_2119,Appliances,3834,70,Full
3120,Product_2120,Appliances,3260,217,Full
3121,Product_2121,Clothing,4670,197,Full
3122,Product_2122,Appliances,966,133,Medium
3123,Product_2123,Electronics,3556,65,Full
3124,Product_2124,Clothing,3003,255,Full
3125,Product_2125,Electronics,3632,189,Full
3126,Product_2126,Electronics,3711,47,Full
3127,Product_2127,Clothing,1833,190,Medium
3128,Product_2128,Clothing,54,256,Low
3129,Product_2129,Clothing,1422,108,Medium
3130,Product_2130,Household,1058,260,Medium
3131,Product_2131,Clothing,3635,74,Full
3132,Product_2132,Appliances,3341,240,Full
3133,Product_2133,Household,835,251,Medium
3134,Product_2134,Toys,2852,189,Full
3135,Product_2135,Clothing,2789,86,Full
3136,Product_2136,Electronics,56,192,Low
3137,Product_2137,Appliances,755,161,Medium
3138,Product_2138,Appliances,716,193,Medium
3139,Product_2139,Electronics,2453,293,Full
3140,Product_2140,Clothing,4360,203,Full
3141,Product_2141,Appliances,1994,157,Medium
3142,Product_2142,Clothing,4006,94,Full
3143,Product_2143,Clothing,4971,282,Full
3144,Product_2144,Household,4212,22,Full
3145,Product_2145,Appliances,1827,195,Medium
3146,Product_2146,Clothing,1724,177,Medium
3147,Product_2147,Toys,2894,152,Full
3148,Product_2148,Electronics,1928,255,Medium
3149,Product_2149,Clothing,3028,280,Full
3150,Product_2150,Toys,4177,34,Full
3151,Product_2151,Electronics,2809,189,Full
3152,Product_2152,Electronics,2998,279,Full
3153,Product_2153,Appliances,4278,95,Full
3154,Product_2154,Household,3439,71,Full
3155,Product_2155,Appliances,2272,250,Full
3156,Product_2156,Household,1903,200,Medium
3157,Product_2157,Appliances,1606,165,Medium
3158,Product_2158,Household,151,71,Low
3159,Product_2159,Clothing,2661,10,Full
3160,Product_2160,Appliances,2757,46,Full
3161,Product_2161,Electronics,4111,21,Full
3162,Product_2162,Household,4837,168,Full
3163,Product_2163,Toys,452,55,Low
3164,Product_2164,Toys,4099,122,Full
3165,Product_2165,Household,4054,22,Full
3166,Product_2166,Clothing,1793,50,Medium
3167,Product_2167,Toys,4765,76,Full
3168,Product_2168,Household,4376,141,Full
3169,Product_2169,Toys,3183,14,Full
3170,Product_2170,Household,4218,249,Full
3171,Product_2171,Clothing,1218,35,Medium
3172,Product_2172,Toys,849,129,Medium
3173,Product_2173,Toys,4487,113,Full
3174,Product_2174,Appliances,1726,113,Medium
3175,Product_2175,Household,1916,95,Medium
3176,Product_2176,Toys,753,276,Medium
3177,Product_2177,Electronics,1498,137,Medium
3178,Product_2178,Appliances,4218,96,Full
3179,Product_2179,Appliances,3274,214,Full
3180,Product_2180,Appliances,4952,283,Full
3181,Product_2181,Toys,2766,266,Full
3182,Product_2182,Clothing,3172,93,Full
3183,Product_2183,Appliances,2924,244,Full
3184,Product_2184,Toys,3494,171,Full
3185,Product_2185,Appliances,811,45,Medium
3186,Product_2186,Appliances,3001,109,Full
3187,Product_2187,Appliances,1147,146,Medium
3188,Product_2188,Electronics,3217,129,Full
3189,Product_2189,Appliances,3071,61,Full
3190,Product_2190,Clothing,3002,207,Full
3191,Product_2191,Clothing,1713,268,Medium
3192,Product_2192,Household,764,218,Medium
3193,Product_2193,Household,840,180,Medium
3194,Product_2194,Toys,2929,237,Full
3195,Product_2195,Clothing,18,266,Low
3196,Product_2196,Toys,3467,134,Full
3197,Product_2197,Appliances,2179,277,Full
3198,Product_2198,Clothing,3094,141,Full
3199,Product_2199,Appliances,4169,197,Full
3200,Product_2200,Clothing,892,171,Medium
3201,Product_2201,Toys,3903,72,Full
3202,Product_2202,Toys,1941,227,Medium
3203,Product_2203,Appliances,4343,90,Full
3204,Product_2204,Electronics,4580,123,Full
3205,Product_2205,Household,3532,16,Full
3206,Product_2206,Toys,1327,201,Medium
3207,Product_2207,Electronics,3201,56,Full
3208,Product_2208,Electronics,4869,266,Full
3209,Product_2209,Electronics,1641,227,Medium
3210,Product_2210,Clothing,966,298,Medium
3211,Product_2211,Household,2093,47,Full
3212,Product_2212,Toys,2855,27,Full
3213,Product_2213,Clothing,2681,191,Full
3214,Product_2214,Electronics,4602,246,Full
3215,Product_2215,Appliances,788,159,Medium
3216,Product_2216,Clothing,707,178,Medium
3217,Product_2217,Toys,2280,39,Full
3218,Product_2218,Clothing,177,206,Low
3219,Product_2219,Clothing,3123,191,Full
3220,Product_2220,Household,3318,267,Full
3221,Product_2221,Toys,1854,40,Medium
3222,Product_2222,Toys,3708,190,Full
3223,Product_2223,Electronics,2718,246,Full
3224,Product_2224,Household,853,202,Medium
3225,Product_2225,Electronics,127,54,Low
3226,Product_2226,Appliances,1318,14,Medium
3227,Product_2227,Household,3539,105,Full
3228,Product_2228,Toys,1047,117,Medium
3229,Product_2229,Appliances,2692,57,Full
3230,Product_2230,Toys,4837,95,Full
3231,Product_2231,Appliances,1684,249,Medium
3232,Product_2232,Appliances,1140,254,Medium
3233,Product_2233,Electronics,4592,47,Full
3234,Product_2234,Clothing,4820,261,Full
3235,Product_2235,Toys,4877,90,Full
3236,Product_2236,Household,359,249,Low
3237,Product_2237,Clothing,3877,295,Full
3238,Product_2238,Electronics,4779,291,Full
3239,Product_2239,Household,2055,189,Full
3240,Product_2240,Clothing,2987,171,Full
3241,Product_2241,Household,3286,242,Full
3242,Product_2242,Clothing,1966,73,Medium
3243,Product_2243,Electronics,3137,161,Full
3244,Product_2244,Clothing,4667,299,Full
3245,Product_2245,Clothing,4097,29,Full
3246,Product_2246,Household,4087,229,Full
3247,Product_2247,Clothing,2620,299,Full
3248,Product_2248,Appliances,4225,115,Full
3249,Product_2249,Household,214,107,Low
3250,Product_2250,Toys,4776,39,Full
3251,Product_2251,Toys,2141,76,Full
3252,Product_2252,Clothing,1831,238,Medium
3253,Product_2253,Electronics,4881,120,Full
3254,Product_2254,Toys,1011,212,Medium
3255,Product_2255,Toys,4135,211,Full
3256,Product_2256,Clothing,1140,225,Medium
3257,Product_2257,Household,1603,140,Medium
3258,Product_2258,Appliances,2862,48,Full
3259,Product_2259,Toys,2534,122,Full
3260,Product_2260,Household,3989,250,Full
3261,Product_2261,Household,2278,225,Full
3262,Product_2262,Appliances,2905,186,Full
3263,Product_2263,Toys,2853,179,Full
3264,Product_2264,Household,2284,181,Full
3265,Product_2265,Clothing,1283,116,Medium
3266,Product_2266,Electronics,4141,138,Full
3267,Product_2267,Clothing,3817,76,Full
3268,Product_2268,Electronics,4745,133,Full
3269,Product_2269,Electronics,1825,290,Medium
3270,Product_2270,Household,2187,88,Full
3271,Product_2271,Toys,1687,189,Medium
3272,Product_2272,Toys,2427,91,Full
3273,Product_2273,Toys,4828,200,Full
3274,Product_2274,Appliances,3912,202,Full
3275,Product_2275,Toys,199,174,Low
3276,Product_2276,Appliances,1564,275,Medium
3277,Product_2277,Clothing,2295,214,Full
3278,Product_2278,Household,2827,134,Full
3279,Product_2279,Toys,1643,237,Medium
3280,Product_2280,Toys,1552,102,Medium
3281,Product_2281,Household,2945,292,Full
3282,Product_2282,Toys,4397,292,Full
3283,Product_2283,Toys,3099,57,Full
3284,Product_2284,Appliances,1742,157,Medium
3285,Product_2285,Electronics,4581,166,Full
3286,Product_2286,Toys,4049,161,Full
3287,Product_2287,Appliances,2455,157,Full
3288,Product_2288,Toys,1939,86,Medium
3289,Product_2289,Toys,220,238,Low
3290,Product_2290,Household,956,126,Medium
3291,Product_2291,Appliances,3548,157,Full
3292,Product_2292,Appliances,1788,263,Medium
3293,Product_2293,Appliances,1732,52,Medium
3294,Product_2294,Toys,1577,100,Medium
3295,Product_2295,Household,585,209,Medium
3296,Product_2296,Electronics,3528,35,Full
3297,Product_2297,Household,1199,80,Medium
3298,Product_2298,Appliances,1534,13,Medium
3299,Product_2299,Clothing,3039,164,Full
3300,Product_2300,Household,914,292,Medium
3301,Product_2301,Toys,824,291,Medium
3302,Product_2302,Toys,973,263,Medium
3303,Product_2303,Appliances,172,288,Low
3304,Product_2304,Electronics,4741,126,Full
3305,Product_2305,Electronics,1335,297,Medium
3306,Product_2306,Household,1864,48,Medium
3307,Product_2307,Household,2560,107,Full
3308,Product_2308,Electronics,4740,123,Full
3309,Product_2309,Electronics,1568,21,Medium
3310,Product_2310,Appliances,3790,36,Full
3311,Product_2311,Appliances,1587,187,Medium
3312,Product_2312,Toys,2210,128,Full
3313,Product_2313,Clothing,271,213,Low
3314,Product_2314,Toys,2712,224,Full
3315,Product_2315,Household,868,53,Medium
3316,Product_2316,Clothing,3955,20,Full
3317,Product_2317,Toys,981,293,Medium
3318,Product_2318,Electronics,3357,64,Full
3319,Product_2319,Clothing,4759,181,Full
3320,Product_2320,Toys,4567,184,Full
3321,Product_2321,Appliances,3077,275,Full
3322,Product_2322,Clothing,1840,173,Medium
3323,Product_2323,Appliances,2150,53,Full
3324,Product_2324,Household,821,168,Medium
3325,Product_2325,Appliances,617,110,Medium
3326,Product_2326,Household,782,10,Medium
3327,Product_2327,Clothing,4366,294,Full
3328,Product_2328,Household,3105,250,Full
3329,Product_2329,Electronics,935,69,Medium
3330,Product_2330,Toys,2682,156,Full
3331,Product_2331,Appliances,4929,198,Full
3332,Product_2332,Electronics,2513,11,Full
3333,Product_2333,Clothing,2152,278,Full
3334,Product_2334,Toys,2790,44,Full
3335,Product_2335,Appliances,4050,234,Full
3336,Product_2336,Clothing,4413,59,Full
3337,Product_2337,Clothing,4934,80,Full
3338,Product_2338,Clothing,3964,86,Full
3339,Product_2339,Clothing,2406,210,Full
3340,Product_2340,Appliances,1719,168,Medium
3341,Product_2341,Household,4249,43,Full
3342,Product_2342,Toys,3666,260,Full
3343,Product_2343,Toys,769,183,Medium
3344,Product_2344,Clothing,3018,203,Full
3345,Product_2345,Appliances,4332,160,Full
3346,Product_2346,Clothing,2455,106,Full
3347,Product_2347,Clothing,2754,161,Full
3348,Product_2348,Toys,2234,166,Full
3349,Product_2349,Toys,2068,271,Full
3350,Product_2350,Toys,83,72,Low
3351,Product_2351,Household,315,259,Low
3352,Product_2352,Toys,371,122,Low
3353,Product_2353,Electronics,1732,269,Medium
3354,Product_2354,Electronics,437,71,Low
3355,Product_2355,Appliances,2528,195,Full
3356,Product_2356,Appliances,1524,132,Medium
3357,Product_2357,Toys,4942,54,Full
3358,Product_2358,Household,3557,170,Full
3359,Product_2359,Clothing,672,299,Medium
3360,Product_2360,Toys,1679,62,Medium
3361,Product_2361,Household,829,78,Medium
3362,Product_2362,Appliances,4501,220,Full
3363,Product_2363,Clothing,4495,169,Full
3364,Product_2364,Appliances,4539,182,Full
3365,Product_2365,Appliances,2350,87,Full
3366,Product_2366,Appliances,285,190,Low
3367,Product_2367,Household,828,241,Medium
3368,Product_2368,Appliances,70,63,Low
3369,Product_2369,Electronics,2943,175,Full
3370,Product_2370,Appliances,4413,264,Full
3371,Product_2371,Appliances,1772,34,Medium
3372,Product_2372,Toys,957,22,Medium
3373,Product_2373,Electronics,2337,295,Full
3374,Product_2374,Appliances,3836,18,Full
3375,Product_2375,Electronics,707,231,Medium
3376,Product_2376,Clothing,3900,240,Full
3377,Product_2377,Clothing,4134,128,Full
3378,Product_2378,Clothing,3272,294,Full
3379,Product_2379,Household,464,167,Low
3380,Product_2380,Clothing,3871,98,Full
3381,Product_2381,Clothing,288,67,Low
3382,Product_2382,Toys,634,186,Medium
3383,Product_2383,Clothing,1530,59,Medium
3384,Product_2384,Toys,1197,163,Medium
3385,Product_2385,Appliances,904,76,Medium
3386,Product_2386,Toys,1825,287,Medium
3387,Product_2387,Household,3089,58,Full
3388,Product_2388,Electronics,3976,126,Full
3389,Product_2389,Appliances,544,230,Medium
3390,Product_2390,Clothing,3092,81,Full
3391,Product_2391,Clothing,160,94,Low
3392,Product_2392,Electronics,1126,39,Medium
3393,Product_2393,Electronics,86,57,Low
3394,Product_2394,Appliances,4518,46,Full
3395,Product_2395,Household,801,237,Medium
3396,Product_2396,Toys,1789,247,Medium
3397,Product_2397,Clothing,974,155,Medium
3398,Product_2398,Toys,749,128,Medium
3399,Product_2399,Household,3007,48,Full
3400,Product_2400,Electronics,3906,13,Full
3401,Product_2401,Household,3920,278,Full
3402,Product_2402,Clothing,4371,190,Full
3403,Product_2403,Household,3083,191,Full
3404,Product_2404,Clothing,1876,108,Medium
3405,Product_2405,Clothing,1121,50,Medium
3406,Product_2406,Clothing,754,297,Medium
3407,Product_2407,Appliances,4218,40,Full
3408,Product_2408,Household,1787,219,Medium
3409,Product_2409,Clothing,4611,60,Full
3410,Product_2410,Clothing,2237,104,Full
3411,Product_2411,Clothing,1132,118,Medium
3412,Product_2412,Toys,4077,152,Full
3413,Product_2413,Electronics,1245,100,Medium
3414,Product_2414,Household,1453,59,Medium
3415,Product_2415,Household,3582,48,Full
3416,Product_2416,Toys,2961,90,Full
3417,Product_2417,Electronics,2675,106,Full
3418,Product_2418,Clothing,531,53,Medium
3419,Product_2419,Toys,2696,117,Full
3420,Product_2420,Clothing,3244,257,Full
3421,Product_2421,Electronics,2063,36,Full
3422,Product_2422,Clothing,1243,183,Medium
3423,Product_2423,Appliances,2799,236,Full
3424,Product_2424,Electronics,3057,104,Full
3425,Product_2425,Appliances,4204,296,Full
3426,Product_2426,Toys,1400,81,Medium
3427,Product_2427,Clothing,122,136,Low
3428,Product_2428,Toys,2327,130,Full
3429,Product_2429,Electronics,2466,254,Full
3430,Product_2430,Electronics,3692,243,Full
3431,Product_2431,Clothing,2047,241,Full
3432,Product_2432,Electronics,1082,84,Medium
3433,Product_2433,Electronics,182,76,Low
3434,Product_2434,Toys,2874,250,Full
3435,Product_2435,Toys,3404,39,Full
3436,Product_2436,Clothing,2987,173,Full
3437,Product_2437,Electronics,492,144,Low
3438,Product_2438,Appliances,895,101,Medium
3439,Product_2439,Appliances,2620,143,Full
3440,Product_2440,Clothing,3300,61,Full
3441,Product_2441,Appliances,4382,134,Full
3442,Product_2442,Appliances,1972,92,Medium
3443,Product_2443,Appliances,120,111,Low
3444,Product_2444,Toys,4294,199,Full
3445,Product_2445,Toys,2302,203,Full
3446,Product_2446,Electronics,727,294,Medium
3447,Product_2447,Clothing,4954,113,Full
3448,Product_2448,Household,4799,286,Full
3449,Product_2449,Electronics,3315,226,Full
3450,Product_2450,Household,1792,285,Medium
3451,Product_2451,Toys,1762,16,Medium
3452,Product_2452,Household,4279,216,Full
3453,Product_2453,Electronics,900,143,Medium
3454,Product_2454,Toys,4854,82,Full
3455,Product_2455,Clothing,1314,103,Medium
3456,Product_2456,Appliances,1537,142,Medium
3457,Product_2457,Toys,313,139,Low
3458,Product_2458,Electronics,3948,76,Full
3459,Product_2459,Clothing,1594,124,Medium
3460,Product_2460,Clothing,4920,169,Full
3461,Product_2461,Electronics,1485,109,Medium
3462,Product_2462,Household,891,43,Medium
3463,Product_2463,Appliances,2598,286,Full
3464,Product_2464,Appliances,1047,21,Medium
3465,Product_2465,Toys,4638,146,Full
3466,Product_2466,Clothing,276,140,Low
3467,Product_2467,Electronics,4852,268,Full
3468,Product_2468,Clothing,3055,86,Full
3469,Product_2469,Clothing,4704,241,Full
3470,Product_2470,Electronics,723,58,Medium
3471,Product_2471,Appliances,1317,69,Medium
3472,Product_2472,Household,4233,230,Full
3473,Product_2473,Clothing,4457,150,Full
3474,Product_2474,Household,3183,262,Full
3475,Product_2475,Household,2349,232,Full
3476,Product_2476,Clothing,3838,237,Full
3477,Product_2477,Electronics,1354,29,Medium
3478,Product_2478,Clothing,1810,89,Medium
3479,Product_2479,Household,2426,238,Full
3480,Product_2480,Toys,2635,48,Full
3481,Product_2481,Appliances,162,88,Low
3482,Product_2482,Household,4088,259,Full
3483,Product_2483,Electronics,2801,288,Full
3484,Product_2484,Clothing,793,274,Medium
3485,Product_2485,Clothing,2005,56,Full
3486,Product_2486,Appliances,4837,245,Full
3487,Product_2487,Clothing,4276,40,Full
3488,Product_2488,Electronics,2557,225,Full
3489,Product_2489,Electronics,4491,244,Full
3490,Product_2490,Clothing,557,50,Medium
3491,Product_2491,Toys,1440,207,Medium
3492,Product_2492,Electronics,430,219,Low
3493,Product_2493,Clothing,1096,187,Medium
3494,Product_2494,Electronics,3645,137,Full
3495,Product_2495,Clothing,4345,198,Full
3496,Product_2496,Electronics,4307,22,Full
3497,Product_2497,Appliances,2446,249,Full
3498,Product_2498,Electronics,3553,295,Full
3499,Product_2499,Toys,563,25,Medium
3500,Product_2500,Clothing,2458,184,Full
3501,Product_2501,Clothing,4684,162,Full
3502,Product_2502,Clothing,2951,168,Full
3503,Product_2503,Toys,753,290,Medium
3504,Product_2504,Household,3456,137,Full
3505,Product_2505,Household,993,201,Medium
3506,Product_2506,Electronics,1775,250,Medium
3507,Product_2507,Household,1936,58,Medium
3508,Product_2508,Toys,1132,236,Medium
3509,Product_2509,Clothing,2465,280,Full
3510,Product_2510,Appliances,137,212,Low
3511,Product_2511,Appliances,111,176,Low
3512,Product_2512,Appliances,4868,245,Full
3513,Product_2513,Appliances,3142,204,Full
3514,Product_2514,Appliances,418,252,Low
3515,Product_2515,Appliances,1958,15,Medium
3516,Product_2516,Electronics,2078,236,Full
3517,Product_2517,Appliances,3909,244,Full
3518,Product_2518,Toys,1429,152,Medium
3519,Product_2519,Electronics,3143,136,Full
3520,Product_2520,Electronics,2940,64,Full
3521,Product_2521,Electronics,1173,241,Medium
3522,Product_2522,Appliances,4957,84,Full
3523,Product_2523,Household,667,193,Medium
3524,Product_2524,Clothing,1721,126,Medium
3525,Product_2525,Clothing,86,256,Low
3526,Product_2526,Household,2727,230,Full
3527,Product_2527,Electronics,3626,107,Full
3528,Product_2528,Household,3545,108,Full
3529,Product_2529,Electronics,348,204,Low
3530,Product_2530,Toys,4901,127,Full
3531,Product_2531,Appliances,1896,135,Medium
3532,Product_2532,Electronics,3571,173,Full
3533,Product_2533,Toys,484,189,Low
3534,Product_2534,Clothing,4197,67,Full
3535,Product_2535,Toys,2223,204,Full
3536,Product_2536,Toys,1444,157,Medium
3537,Product_2537,Clothing,3449,99,Full
3538,Product_2538,Clothing,703,262,Medium
3539,Product_2539,Electronics,3144,98,Full
3540,Product_2540,Electronics,3909,226,Full
3541,Product_2541,Electronics,3154,250,Full
3542,Product_2542,Household,1310,46,Medium
3543,Product_2543,Household,2751,162,Full
3544,Product_2544,Appliances,1621,87,Medium
3545,Product_2545,Toys,1733,29,Medium
3546,Product_2546,Clothing,3354,11,Full
3547,Product_2547,Appliances,2318,253,Full
3548,Product_2548,Household,4845,281,Full
3549,Product_2549,Household,4335,288,Full
3550,Product_2550,Electronics,327,40,Low
3551,Product_2551,Clothing,1912,241,Medium
3552,Product_2552,Appliances,1284,290,Medium
3553,Product_2553,Clothing,477,245,Low
3554,Product_2554,Toys,502,179,Medium
3555,Product_2555,Clothing,1317,152,Medium
3556,Product_2556,Appliances,2554,61,Full
3557,Product_2557,Electronics,3669,156,Full
3558,Product_2558,Household,900,109,Medium
3559,Product_2559,Toys,1598,137,Medium
3560,Product_2560,Household,4022,152,Full
3561,Product_2561,Electronics,2162,120,Full
3562,Product_2562,Appliances,599,201,Medium
3563,Product_2563,Household,2277,172,Full
3564,Product_2564,Toys,3150,154,Full
3565,Product_2565,Toys,1164,53,Medium
3566,Product_2566,Electronics,1155,203,Medium
3567,Product_2567,Appliances,1182,294,Medium
3568,Product_2568,Appliances,2398,213,Full
3569,Product_2569,Household,2507,208,Full
3570,Product_2570,Household,3244,99,Full
3571,Product_2571,Household,3317,181,Full
3572,Product_2572,Electronics,4577,56,Full
3573,Product_2573,Appliances,2894,231,Full
3574,Product_2574,Electronics,1659,166,Medium
3575,Product_2575,Appliances,427,295,Low
3576,Product_2576,Appliances,2501,28,Full
3577,Product_2577,Clothing,2119,98,Full
3578,Product_2578,Clothing,4603,102,Full
3579,Product_2579,Clothing,1228,165,Medium
3580,Product_2580,Household,3435,62,Full
3581,Product_2581,Household,1249,197,Medium
3582,Product_2582,Clothing,1221,71,Medium
3583,Product_2583,Electronics,3695,59,Full
3584,Product_2584,Toys,1520,181,Medium
3585,Product_2585,Toys,213,219,Low
3586,Product_2586,Clothing,4276,239,Full
3587,Product_2587,Appliances,4572,136,Full
3588,Product_2588,Toys,2227,234,Full
3589,Product_2589,Appliances,3726,19,Full
3590,Product_2590,Household,3816,282,Full
3591,Product_2591,Clothing,45,109,Low
3592,Product_2592,Toys,3689,12,Full
3593,Product_2593,Household,3214,229,Full
3594,Product_2594,Electronics,2659,132,Full
3595,Product_2595,Electronics,493,222,Low
3596,Product_2596,Toys,485,14,Low
3597,Product_2597,Appliances,3904,130,Full
3598,Product_2598,Toys,1643,189,Medium
3599,Product_2599,Clothing,4132,40,Full
3600,Product_2600,Household,2879,174,Full
3601,Product_2601,Household,1336,22,Medium
3602,Product_2602,Appliances,3634,126,Full
3603,Product_2603,Appliances,2645,185,Full
3604,Product_2604,Electronics,3321,185,Full
3605,Product_2605,Electronics,3633,125,Full
3606,Product_2606,Toys,2796,234,Full
3607,Product_2607,Clothing,3053,268,Full
3608,Product_2608,Toys,1326,29,Medium
3609,Product_2609,Clothing,2434,41,Full
3610,Product_2610,Appliances,1221,205,Medium
3611,Product_2611,Electronics,2564,19,Full
3612,Product_2612,Appliances,2963,275,Full
3613,Product_2613,Clothing,1198,122,Medium
3614,Product_2614,Electronics,2566,28,Full
3615,Product_2615,Household,3493,44,Full
3616,Product_2616,Toys,3889,185,Full
3617,Product_2617,Appliances,1203,70,Medium
3618,Product_2618,Electronics,4297,67,Full
3619,Product_2619,Electronics,3588,144,Full
3620,Product_2620,Electronics,1126,39,Medium
3621,Product_2621,Appliances,546,125,Medium
3622,Product_2622,Toys,2799,206,Full
3623,Product_2623,Electronics,2944,98,Full
3624,Product_2624,Electronics,4382,71,Full
3625,Product_2625,Household,3177,138,Full
3626,Product_2626,Household,3940,66,Full
3627,Product_2627,Appliances,2360,94,Full
3628,Product_2628,Household,3724,45,Full
3629,Product_2629,Electronics,947,92,Medium
3630,Product_2630,Appliances,2829,212,Full
3631,Product_2631,Electronics,3103,195,Full
3632,Product_2632,Electronics,3137,127,Full
3633,Product_2633,Household,455,261,Low
3634,Product_2634,Toys,2502,294,Full
3635,Product_2635,Electronics,2916,50,Full
3636,Product_2636,Appliances,1072,205,Medium
3637,Product_2637,Clothing,4762,51,Full
3638,Product_2638,Appliances,4562,160,Full
